term1;term2;score
friction;moment;0.09949884
friction;motor;0.15720445
friction;navigation;0.088349074
friction;passenger;0.0639181
friction;optimal;0.102791525
friction;output;0.09556568
friction;parameter;0.08552504
friction;phase;-0.02946442
friction;piston;0.2634069
friction;pump;0.13604045
friction;ratio;0.07203397
friction;rear;0.1181901
friction;rear_wheel;0.19109745
friction;requirement;0.10201156
friction;resistance;0.24524799
friction;risk;0.15604703
friction;safety;0.1184412
friction;scenario;0.117425814
friction;sensor;0.14755069
friction;shaft;0.13416404
friction;signal;0.10003617
friction;simulation;0.097289585
friction;slip;0.19135012
friction;spark_plug;0.23036914
friction;speed;0.18763931
friction;spring;0.043193005
friction;stability;0.2535136
friction;steer;0.13850099
friction;step;0.08314543
friction;suspension;0.12692139
friction;switch;0.18810767
friction;target;0.04564838
friction;task;0.05339188
friction;test;-0.007513837
friction;tire;0.2188576
friction;torque;0.31604704
friction;transmission;0.14639343
friction;valve;0.26033998
friction;variable;0.10752137
friction;vehicle;0.087738425
friction;velocity;0.22465704
friction;voltage;0.25673562
friction;warning;0.044094615
friction;wheel;0.15027693
fuel;functional;0.0958815
fuel;gasoline;0.7066083
fuel;gear;0.18630183
fuel;hybrid;0.28367364
fuel;hydraulic;0.26133555
fuel;ignition;0.2913861
fuel;injection;0.13279833
fuel;input;0.099273816
fuel;intelligent;0.071607836
fuel;interface;0.09634439
fuel;internal_combustion_engine;0.4243679
fuel;lane;0.12435677
fuel;lateral;-0.023395985
fuel;lateral_acceleration;0.22127916
fuel;limit;0.107269846
fuel;load;0.2368471
fuel;longitudinal;-0.046563577
fuel;manufacturer;0.09458226
fuel;maximum;0.09637096
fuel;measure;0.11663859
fuel;measurement;0.04040964
fuel;mechanical;0.21959949
fuel;message;0.010242941
fuel;mode;0.15114312
fuel;module;0.13098381
fuel;moment;0.06419834
fuel;motor;0.41488415
fuel;navigation;0.16227478
fuel;passenger;0.31897464
fuel;optimal;0.092640005
fuel;output;0.18527584
fuel;parameter;0.080502875
fuel;phase;0.06573765
fuel;piston;0.27843064
fuel;pump;0.4056891
fuel;ratio;0.14873508
fuel;rear;0.13309032
fuel;rear_wheel;0.29273897
fuel;requirement;0.10733919
fuel;resistance;0.10364671
fuel;risk;0.12767333
fuel;safety;0.17005907
fuel;scenario;0.09724545
fuel;sensor;0.14158386
fuel;shaft;0.11346463
fuel;signal;0.12587005
fuel;simulation;0.08515701
fuel;slip;0.042802423
fuel;spark_plug;0.25637528
fuel;speed;0.1847896
fuel;spring;0.044718202
fuel;stability;0.11680385
fuel;steer;0.08587256
fuel;step;0.08217087
fuel;suspension;0.15955727
fuel;switch;0.09485458
fuel;target;0.06761127
fuel;task;0.017505884
fuel;test;0.17514338
fuel;tire;0.37867263
fuel;torque;0.2901101
fuel;transmission;0.18188287
fuel;valve;0.23986962
fuel;variable;0.14415231
fuel;vehicle;0.2626517
fuel;velocity;0.16195858
fuel;voltage;0.22552973
fuel;warning;0.04315126
fuel;wheel;0.18276191
functional;gasoline;0.041961685
functional;gear;-0.0024902252
functional;hybrid;0.19263549
functional;hydraulic;0.15564717
functional;ignition;0.048393816
functional;injection;0.077848434
functional;input;0.15064657
functional;intelligent;0.27066782
functional;interface;0.38531268
functional;internal_combustion_engine;0.1530179
functional;lane;0.09241928
functional;lateral;0.29371598
functional;lateral_acceleration;0.1960864
functional;limit;0.029011467
functional;load;0.14228366
functional;longitudinal;0.24884973
functional;manufacturer;0.17553815
functional;maximum;0.08605235
functional;measure;0.10320119
functional;measurement;0.2505391
functional;mechanical;0.28390327
functional;message;-0.030990401
functional;mode;0.14772452
functional;module;0.22251818
functional;moment;0.03323653
functional;motor;0.2163527
functional;navigation;0.23542675
functional;passenger;0.07123522
functional;optimal;0.34186605
functional;output;0.10735761
functional;parameter;0.2929609
functional;phase;0.18112345
functional;piston;0.053775575
functional;pump;0.07671558
functional;ratio;0.104614906
functional;rear;0.12987809
functional;rear_wheel;0.12713672
functional;requirement;0.21236718
functional;resistance;0.11419809
functional;risk;0.15813828
functional;safety;0.13932829
functional;scenario;0.061631612
functional;sensor;0.17818286
functional;shaft;0.03370207
functional;signal;0.111917384
functional;simulation;0.21406804
functional;slip;-0.0014761603
functional;spark_plug;0.017760273
functional;speed;0.06432869
functional;spring;0.034197263
functional;stability;0.20886129
functional;steer;0.00026811613
functional;step;0.11362098
functional;suspension;0.074256316
functional;switch;0.07427324
functional;target;0.08252538
functional;task;0.1888521
functional;test;0.186018
functional;tire;0.008274148
functional;torque;0.13010639
functional;transmission;0.09862286
functional;valve;0.114911705
functional;variable;0.16927545
functional;vehicle;0.090562694
functional;velocity;0.08699716
functional;voltage;0.12208293
functional;warning;-0.026722603
functional;wheel;0.15799147
gasoline;gear;0.08955536
gasoline;hybrid;0.21435572
gasoline;hydraulic;0.1127385
gasoline;ignition;0.25125718
gasoline;injection;0.069428
gasoline;input;0.11355816
gasoline;intelligent;0.0099545475
gasoline;interface;0.016734244
gasoline;internal_combustion_engine;0.38083854
gasoline;lane;0.09924511
gasoline;lateral;-0.10643054
gasoline;lateral_acceleration;0.1414329
gasoline;limit;0.11448853
gasoline;load;0.06505099
gasoline;longitudinal;-0.043408412
gasoline;manufacturer;0.036950015
gasoline;maximum;0.023577819
gasoline;measure;0.15693541
gasoline;measurement;0.034654222
gasoline;mechanical;0.08813477
gasoline;message;0.036140762
gasoline;mode;0.045733556
gasoline;module;0.026291925
gasoline;moment;0.04356799
gasoline;motor;0.32673195
gasoline;navigation;0.085146956
gasoline;passenger;0.24615565
gasoline;optimal;-0.0073849414
gasoline;output;0.1631598
gasoline;parameter;0.058330905
gasoline;phase;-0.003077541
gasoline;piston;0.16154683
gasoline;pump;0.45646125
gasoline;ratio;0.093053825
gasoline;rear;0.08865797
gasoline;rear_wheel;0.22337833
gasoline;requirement;0.09972512
gasoline;resistance;0.06913293
gasoline;risk;0.07292686
gasoline;safety;0.09675854
gasoline;scenario;0.06674254
gasoline;sensor;0.07684472
gasoline;shaft;0.072437406
gasoline;signal;0.10399743
gasoline;simulation;0.014268283
gasoline;slip;0.03529435
gasoline;spark_plug;0.19988883
gasoline;speed;0.11482136
gasoline;spring;0.07309894
gasoline;stability;0.076048575
gasoline;steer;-0.020604637
gasoline;step;0.06962225
gasoline;suspension;0.10263789
gasoline;switch;0.05984232
gasoline;target;0.019409912
gasoline;task;-0.0035738507
gasoline;test;0.07187624
gasoline;tire;0.2880439
gasoline;torque;0.1976154
gasoline;transmission;0.10662144
gasoline;valve;0.14053571
gasoline;variable;0.09682957
gasoline;vehicle;0.26030388
gasoline;velocity;0.12945537
gasoline;voltage;0.15627983
gasoline;warning;0.07791705
gasoline;wheel;0.13858391
gear;hybrid;0.07748045
gear;hydraulic;0.29507563
gear;ignition;0.23816723
gear;injection;-0.010430393
gear;input;0.018894298
gear;intelligent;0.045541123
gear;interface;0.061644547
gear;internal_combustion_engine;0.12420306
gear;lane;0.1411671
gear;lateral;0.10901353
gear;lateral_acceleration;0.17735864
gear;limit;0.065697014
gear;load;0.2277412
gear;longitudinal;-0.003938102
gear;manufacturer;0.15862519
gear;maximum;0.09969985
gear;measure;0.05175643
gear;measurement;0.1061216
gear;mechanical;0.22197044
gear;message;0.039160866
gear;mode;0.30398244
gear;module;0.15974115
gear;moment;0.1323273
gear;motor;0.2607149
gear;navigation;0.20939617
gear;passenger;0.021776874
gear;optimal;0.11655419
gear;output;0.10895685
gear;parameter;0.056581456
gear;phase;0.18308896
gear;piston;0.21063244
gear;pump;0.17568281
gear;ratio;0.11006813
gear;rear;0.22252591
gear;rear_wheel;0.18945876
gear;requirement;0.112926535
gear;resistance;0.10331817
gear;risk;0.10778083
gear;safety;0.12946507
gear;scenario;0.0849504
gear;sensor;0.22836424
gear;shaft;0.20287356
gear;signal;0.19339824
gear;simulation;0.17706448
gear;slip;0.1060001
gear;spark_plug;0.19642496
gear;speed;0.29384273
gear;spring;0.18801875
gear;stability;0.02637535
gear;steer;0.12396786
gear;step;0.2063752
gear;suspension;0.07170956
gear;switch;0.17090173
gear;target;0.09382863
gear;task;0.10942832
gear;test;0.12193561
gear;tire;0.30057788
gear;torque;0.24010512
gear;transmission;0.15817553
gear;valve;0.17514685
gear;variable;0.12243667
gear;vehicle;0.21667789
gear;velocity;0.2127507
gear;voltage;0.18681371
gear;warning;0.09371975
gear;wheel;0.17293783
hybrid;hydraulic;0.17286968
hybrid;ignition;0.13358644
hybrid;injection;0.15329024
hybrid;input;0.06035408
hybrid;intelligent;0.22083709
hybrid;interface;0.20084745
hybrid;internal_combustion_engine;0.41377565
hybrid;lane;0.06373874
hybrid;lateral;0.06700462
hybrid;lateral_acceleration;0.1842472
hybrid;limit;0.050735857
hybrid;load;0.093809664
hybrid;longitudinal;0.09843117
hybrid;manufacturer;0.17626187
hybrid;maximum;0.095734
hybrid;measure;0.08142405
hybrid;measurement;0.11792782
hybrid;mechanical;0.16706638
hybrid;message;-0.042808454
hybrid;mode;0.20942071
hybrid;module;0.15340668
hybrid;moment;0.03737083
hybrid;motor;0.25484118
hybrid;navigation;0.15990116
hybrid;passenger;0.1556902
hybrid;optimal;0.13897453
hybrid;output;0.14900063
hybrid;parameter;0.05776198
hybrid;phase;0.15563978
hybrid;piston;0.14321527
hybrid;pump;0.1502567
hybrid;ratio;0.09966067
hybrid;rear;0.09259865
hybrid;rear_wheel;0.31160057
hybrid;requirement;0.10806281
hybrid;resistance;0.1065951
hybrid;risk;0.02262747
hybrid;safety;0.09769752
hybrid;scenario;0.09529676
hybrid;sensor;0.15739767
hybrid;shaft;0.10449819
hybrid;signal;0.041919515
hybrid;simulation;0.14111325
hybrid;slip;-0.026590236
hybrid;spark_plug;0.13657914
hybrid;speed;0.1609809
hybrid;spring;0.16282132
hybrid;stability;0.11700862
hybrid;steer;0.046431653
hybrid;step;0.08166422
hybrid;suspension;0.11922791
hybrid;switch;0.23909032
hybrid;target;-0.0032694908
hybrid;task;-0.025428837
hybrid;test;0.16368863
hybrid;tire;0.040170223
hybrid;torque;0.2714993
hybrid;transmission;0.20342416
hybrid;valve;0.07635379
hybrid;variable;0.21559715
hybrid;vehicle;0.26410505
hybrid;velocity;0.02854335
hybrid;voltage;0.13345969
hybrid;warning;-0.0048077167
hybrid;wheel;0.09075922
hydraulic;ignition;0.4036705
hydraulic;injection;0.18343244
hydraulic;input;0.11686348
hydraulic;intelligent;0.112025335
hydraulic;interface;0.13796254
hydraulic;internal_combustion_engine;0.3160264
hydraulic;lane;0.12310365
hydraulic;lateral;0.36811414
hydraulic;lateral_acceleration;0.37225226
hydraulic;limit;-0.0039045587
hydraulic;load;0.27578598
hydraulic;longitudinal;0.28656945
hydraulic;manufacturer;0.26342607
hydraulic;maximum;0.10778632
hydraulic;measure;0.03287341
hydraulic;measurement;0.2467343
hydraulic;mechanical;0.63454294
hydraulic;message;-0.013964546
hydraulic;mode;0.14529085
hydraulic;module;0.26349318
hydraulic;moment;0.036435835
hydraulic;motor;0.42735466
hydraulic;navigation;0.27392402
hydraulic;passenger;0.22548555
hydraulic;optimal;0.12541878
hydraulic;output;0.13664931
hydraulic;parameter;0.17349374
hydraulic;phase;0.08761128
hydraulic;piston;0.52607745
hydraulic;pump;0.33519498
hydraulic;ratio;0.09266092
hydraulic;rear;0.40156615
hydraulic;rear_wheel;0.46820292
hydraulic;requirement;0.04931815
hydraulic;resistance;0.15343152
hydraulic;risk;0.06856196
hydraulic;safety;0.1978865
hydraulic;scenario;0.02245372
hydraulic;sensor;0.35602283
hydraulic;shaft;0.4641439
hydraulic;signal;0.05652049
hydraulic;simulation;0.29004666
hydraulic;slip;0.014374658
hydraulic;spark_plug;0.3227103
hydraulic;speed;0.17032021
hydraulic;spring;0.024974916
hydraulic;stability;0.0929083
hydraulic;steer;0.02844438
hydraulic;step;-0.012811264
hydraulic;suspension;0.16553386
hydraulic;switch;0.10301083
hydraulic;target;0.0024353098
hydraulic;task;0.07472547
hydraulic;test;0.1596936
hydraulic;tire;0.44347355
hydraulic;torque;0.4882283
hydraulic;transmission;0.31818023
hydraulic;valve;0.55514693
hydraulic;variable;0.23097481
hydraulic;vehicle;0.27880237
hydraulic;velocity;0.25063422
hydraulic;voltage;0.34126717
hydraulic;warning;-0.0043801223
hydraulic;wheel;0.36968267
ignition;injection;0.1609524
ignition;input;0.13574584
ignition;intelligent;0.071400516
ignition;interface;0.17342366
ignition;internal_combustion_engine;0.37855947
ignition;lane;0.16650684
ignition;lateral;0.13137725
ignition;lateral_acceleration;0.32463643
ignition;limit;-0.00056604366
ignition;load;0.11959195
ignition;longitudinal;0.12609877
ignition;manufacturer;0.17956369
ignition;maximum;0.056969125
ignition;measure;-0.0003596761
ignition;measurement;0.14547229
ignition;mechanical;0.36560863
ignition;message;0.049948975
ignition;mode;0.15445834
ignition;module;0.2173695
ignition;moment;0.121567845
ignition;motor;0.3873167
ignition;navigation;0.28379357
ignition;passenger;0.17913935
ignition;optimal;0.14527017
ignition;output;0.059500687
ignition;parameter;0.24028705
ignition;phase;0.080658436
ignition;piston;0.41191423
ignition;pump;0.20719066
ignition;ratio;0.07881894
ignition;rear;0.34439868
ignition;rear_wheel;0.38538933
ignition;requirement;0.05349367
ignition;resistance;0.12827358
ignition;risk;0.122809954
ignition;safety;0.18341418
ignition;scenario;0.031760205
ignition;sensor;0.40168408
ignition;shaft;0.27700233
ignition;signal;0.19341622
ignition;simulation;0.12630829
ignition;slip;0.08661568
ignition;spark_plug;0.45333883
ignition;speed;0.12401957
ignition;spring;0.013158454
ignition;stability;0.100265004
ignition;steer;0.04101672
ignition;step;0.112993434
ignition;suspension;0.10031047
ignition;switch;0.23704596
ignition;target;0.08535083
ignition;task;0.013376714
ignition;test;0.13598533
ignition;tire;0.29978287
ignition;torque;0.33609447
ignition;transmission;0.2873531
ignition;valve;0.45131546
ignition;variable;0.21711695
ignition;vehicle;0.36657017
ignition;velocity;0.21221144
ignition;voltage;0.2942064
ignition;warning;0.15993708
ignition;wheel;0.36115164
injection;input;0.15200952
injection;intelligent;0.07579933
injection;interface;0.10694932
injection;internal_combustion_engine;0.19081381
injection;lane;0.047522657
injection;lateral;0.13654567
injection;lateral_acceleration;0.13613783
injection;limit;0.032374866
injection;load;0.13528356
injection;longitudinal;0.062843315
injection;manufacturer;0.1337868
injection;maximum;0.1350145
injection;measure;0.17814216
injection;measurement;0.17869307
injection;mechanical;0.098358765
injection;message;0.08383227
injection;mode;0.13524505
injection;module;0.08726463
injection;moment;0.08707583
injection;motor;0.18089809
injection;navigation;0.04727743
injection;passenger;0.08366115
injection;optimal;0.16215166
injection;output;0.13029031
injection;parameter;0.11266661
injection;phase;0.16515432
injection;piston;0.22358598
injection;pump;0.400777
injection;ratio;0.11960209
injection;rear;0.008186277
injection;rear_wheel;0.13134597
injection;requirement;0.07113969
injection;resistance;0.047220107
injection;risk;0.110300824
injection;safety;0.09961434
injection;scenario;0.06387254
injection;sensor;0.13445841
injection;shaft;0.23100585
injection;signal;0.063218415
injection;simulation;0.1438316
injection;slip;0.05105514
injection;spark_plug;0.13628751
injection;speed;0.09285554
injection;spring;0.040511437
injection;stability;0.09474166
injection;steer;0.061470628
injection;step;0.14566383
injection;suspension;0.13019608
injection;switch;0.21547912
injection;target;0.10472931
injection;task;0.06731547
injection;test;0.2444587
injection;tire;0.056912683
injection;torque;0.20917912
